model_name,collection_name,category_name,child_name,property_name,date_string,value,unit_name,interval_id,period_value
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Units,2050,1.0,-,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Generation,2050,822.3664261888347,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Capacity Factor,2050,64.46854438558059,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Start Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Hours Curtailed,2050,264.0,h,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Energy Curtailed,2050,25.445744150470006,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Curtailment Factor,2050,3.001342165243418,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Natural Inflow,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Fuel Price,2050,0.0,€/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Fuel Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,VO&M Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Total Generation Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,SRMC,2050,0.0,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Price Received,2050,30.428355617513553,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Pool Revenue,2050,25023.258063977286,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Net Revenue,2050,25023.258063977286,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Net Profit,2050,25023.258063977286,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Small Biomass,Installed Capacity,2050,146.01749098,MW,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Units,2050,1.0,-,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Generation,2050,34.863923855290054,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Capacity Factor,2050,53.34834223299677,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Start Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Hours Curtailed,2050,275.0,h,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Energy Curtailed,2050,1.1292281435600002,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Curtailment Factor,2050,3.137341635455952,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Natural Inflow,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Fuel Price,2050,0.0,€/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Fuel Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,VO&M Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Total Generation Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,SRMC,2050,0.0,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Price Received,2050,30.471078377384437,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Pool Revenue,2050,1062.3413563377012,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Net Revenue,2050,1062.3413563377012,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Net Profit,2050,1062.3413563377012,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT01 Other Waste,Installed Capacity,2050,7.48070813,MW,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Units,2050,1.0,-,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Generation,2050,0.06574555441999996,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Capacity Factor,2050,0.8224938752276838,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Start Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Hours Curtailed,2050,1123.0,h,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Energy Curtailed,2050,0.009698183079999999,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Curtailment Factor,2050,12.854855340511627,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Natural Inflow,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Fuel Price,2050,0.0,€/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Fuel Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,VO&M Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Total Generation Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,SRMC,2050,0.0,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Price Received,2050,33.6483658093092,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Pool Revenue,2050,2.2122304654599994,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Net Revenue,2050,2.2122304654599994,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Net Profit,2050,2.2122304654599994,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Geothermal,Installed Capacity,2050,0.915,MW,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Units,2050,1.0,-,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Generation,2050,824.5280768862501,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Capacity Factor,2050,58.059002198687764,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Start Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Hours Curtailed,2050,1110.0,h,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Energy Curtailed,2050,119.35461102553995,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Curtailment Factor,2050,12.645068349548325,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Natural Inflow,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Fuel Price,2050,0.0,€/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Fuel Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,VO&M Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Total Generation Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,SRMC,2050,0.0,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Price Received,2050,33.56755802052538,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Pool Revenue,2050,27677.394060431314,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Net Revenue,2050,27677.394060431314,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Net Profit,2050,27677.394060431314,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT02 Other Small Biomass,Installed Capacity,2050,162.56358034,MW,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Units,2050,1.0,-,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Generation,2050,1039.931004267115,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Capacity Factor,2050,63.17821782135004,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Start Fuel Offtake,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Hours Curtailed,2050,439.0,h,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Energy Curtailed,2050,54.07396591819999,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Curtailment Factor,2050,4.942753222504633,%,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Natural Inflow,2050,0.0,GWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Fuel Price,2050,0.0,€/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Fuel Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,VO&M Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Total Generation Cost,2050,0.0,$000,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,SRMC,2050,0.0,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Price Received,2050,31.122272401718558,$/MWh,1,1
TJ Dispatch_Future_Nuclear+,Generator,Other RES,AT03 Other Small Biomass,Pool Revenue,2050,32365.015993793888,$000,1,1
